calendar.date,census,replicate,microsite,sampling.method,pan.colour,order,family,total.abundance
29/04/2013,6,4,Open,Pan,White,Hymenoptera,Pompilidae,1
29/04/2013,6,4,Shrub,Pan,White,Coleoptera,melyridae,3
29/04/2013,6,4,Shrub,Pan,White,Diptera,Tachinidae,1
29/04/2013,6,4,Shrub,Pan,White,Hymenoptera,Chrysididae,1
29/04/2013,6,4,Shrub,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,5,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
29/04/2013,6,5,Open,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,5,Open,Pan,Yellow,Hemiptera,Cicadellidae,1
29/04/2013,6,5,Open,Pan,Yellow,Hymenoptera,Chrysididae,2
29/04/2013,6,5,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,5,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,6,Open,Pan,Blue,Coleoptera,melyridae,3
29/04/2013,6,6,Open,Pan,Blue,Hymenoptera,Crabronidae,1
29/04/2013,6,6,Shrub,Pan,Blue,Hemiptera,Cicadellidae,1
29/04/2013,6,6,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
29/04/2013,6,6,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
29/04/2013,6,6,Shrub,Pan,Blue,Hymenoptera,Formicidae,1
29/04/2013,6,7,Open,Pan,White,Coleoptera,melyridae,3
29/04/2013,6,7,Open,Pan,White,Hemiptera,Rhopalidae,1
29/04/2013,6,7,Open,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,7,Open,Pan,White,Hymenoptera,Glaphyridae,1
29/04/2013,6,7,Open,Pan,White,Hymenoptera,Megachilidae,2
29/04/2013,6,7,Shrub,Pan,White,Coleoptera,Glaphyridae,1
29/04/2013,6,7,Shrub,Pan,White,Coleoptera,melyridae,1
29/04/2013,6,7,Shrub,Pan,White,Hymenoptera,Andrenidae,1
29/04/2013,6,7,Shrub,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,7,Shrub,Pan,White,Hymenoptera,Pompilidae,1
29/04/2013,6,7,Shrub,Pan,White,Hymenoptera,Sphecidae,1
29/04/2013,6,8,Open,Pan,Yellow,Hemiptera,Rhopalidae,1
29/04/2013,6,8,Open,Pan,Yellow,Hymenoptera,Andrenidae,1
29/04/2013,6,8,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,8,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
29/04/2013,6,8,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
29/04/2013,6,9,Open,Pan,Blue,Coleoptera,melyridae,3
29/04/2013,6,9,Open,Pan,Blue,Hymenoptera,Crabronidae,1
29/04/2013,6,9,Open,Pan,Blue,Hymenoptera,Megachilidae,2
29/04/2013,6,9,Shrub,Pan,Blue,Coleoptera,melyridae,1
29/04/2013,6,9,Shrub,Pan,Blue,Diptera,Bombyliidae,1
29/04/2013,6,9,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
29/04/2013,6,9,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
29/04/2013,6,9,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
29/04/2013,6,9,Shrub,Pan,Blue,Hymenoptera,Megachilidae,1
29/04/2013,6,10,Open,Pan,White,Coleoptera,melyridae,2
29/04/2013,6,10,Open,Pan,White,Diptera,Bombyliidae,1
29/04/2013,6,10,Open,Pan,White,Hemiptera,Geocoridae,1
29/04/2013,6,10,Open,Pan,White,Hymenoptera,Bethylidae,1
29/04/2013,6,10,Open,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,10,Shrub,Pan,White,Diptera,Tachinidae,1
29/04/2013,6,10,Shrub,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,11,Open,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,11,Open,Pan,Yellow,Diptera,Tachinidae,1
29/04/2013,6,11,Open,Pan,Yellow,Hemiptera,Cicadellidae,1
29/04/2013,6,11,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
29/04/2013,6,11,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
29/04/2013,6,11,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
29/04/2013,6,11,Shrub,Pan,Yellow,Hymenoptera,Megachilidae,1
29/04/2013,6,11,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
29/04/2013,6,12,Open,Pan,Blue,Coleoptera,melyridae,3
29/04/2013,6,12,Open,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,12,Open,Pan,Blue,Hymenoptera,Halictidae,1
29/04/2013,6,12,Open,Pan,Blue,Hymenoptera,Megachilidae,1
29/04/2013,6,12,Shrub,Pan,Blue,Coleoptera,melyridae,2
29/04/2013,6,12,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
29/04/2013,6,12,Shrub,Pan,Blue,Diptera,Tachinidae,2
29/04/2013,6,12,Shrub,Pan,Blue,Hymenoptera,Andrenidae,2
29/04/2013,6,12,Shrub,Pan,Blue,Hymenoptera,Crabronidae,4
29/04/2013,6,12,Shrub,Pan,Blue,Hymenoptera,mutillidae,1
29/04/2013,6,13,Open,Pan,White,Coleoptera,melyridae,8
29/04/2013,6,13,Open,Pan,White,Hemiptera,Rhopalidae,1
29/04/2013,6,13,Open,Pan,White,Hymenoptera,Andrenidae,2
29/04/2013,6,13,Open,Pan,White,Hymenoptera,Crabronidae,2
29/04/2013,6,13,Shrub,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,13,Shrub,Pan,Yellow,Hemiptera,Rhopalidae,1
29/04/2013,6,13,Shrub,Pan,Yellow,Hymenoptera,Bethylidae,1
29/04/2013,6,13,Shrub,Pan,Yellow,Hymenoptera,Bradynobaenidae,1
29/04/2013,6,13,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,14,Open,Pan,Yellow,Hemiptera,Rhopalidae,1
29/04/2013,6,14,Open,Pan,Yellow,Hymenoptera,Bethylidae,1
29/04/2013,6,14,Open,Pan,Yellow,Hymenoptera,Crabronidae,3
29/04/2013,6,14,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
29/04/2013,6,14,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
29/04/2013,6,15,Open,Pan,Blue,Coleoptera,melyridae,5
29/04/2013,6,15,Open,Pan,Blue,Diptera,Muscidae,1
29/04/2013,6,15,Shrub,Pan,Blue,Coleoptera,melyridae,1
29/04/2013,6,15,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
29/04/2013,6,15,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
29/04/2013,6,16,Open,Pan,White,Coleoptera,melyridae,8
29/04/2013,6,16,Open,Pan,White,Hemiptera,Cicadellidae,1
29/04/2013,6,16,Open,Pan,White,Hymenoptera,Megachilidae,1
29/04/2013,6,16,Shrub,Pan,White,Coleoptera,melyridae,3
29/04/2013,6,16,Shrub,Pan,White,Diptera,Tachinidae,1
29/04/2013,6,16,Shrub,Pan,White,Hemiptera,Geocoridae,1
29/04/2013,6,16,Shrub,Pan,White,Hymenoptera,Chrysididae,1
29/04/2013,6,16,Shrub,Pan,White,Hymenoptera,Crabronidae,7
29/04/2013,6,16,Shrub,Pan,White,Hymenoptera,Formicidae,1
29/04/2013,6,16,Shrub,Pan,White,Hymenoptera,Megachilidae,1
29/04/2013,6,16,Shrub,Pan,White,Hymenoptera,Sphecidae,1
29/04/2013,6,17,Open,Pan,Yellow,Coleoptera,melyridae,4
29/04/2013,6,17,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Diptera,Bombyliidae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,Megachilidae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,mutillidae,1
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,2
29/04/2013,6,17,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
29/04/2013,6,18,Open,Pan,Blue,Coleoptera,melyridae,2
29/04/2013,6,18,Open,Pan,Blue,Diptera,Sarcophagidae,1
29/04/2013,6,18,Open,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,18,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
29/04/2013,6,18,Shrub,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,18,Shrub,Pan,Blue,Hymenoptera,Megachilidae,1
29/04/2013,6,19,Open,Pan,White,Coleoptera,Elateridae,1
29/04/2013,6,19,Open,Pan,White,Coleoptera,melyridae,2
29/04/2013,6,19,Open,Pan,White,Diptera,Chloropidae,1
29/04/2013,6,19,Open,Pan,White,Hymenoptera,Andrenidae,1
29/04/2013,6,19,Open,Pan,White,Hymenoptera,Crabronidae,3
29/04/2013,6,19,Open,Pan,White,Hymenoptera,Pompilidae,1
29/04/2013,6,19,Shrub,Pan,White,Coleoptera,Elateridae,1
29/04/2013,6,19,Shrub,Pan,White,Diptera,Muscidae,1
29/04/2013,6,19,Shrub,Pan,White,Hymenoptera,Chrysididae,1
29/04/2013,6,19,Shrub,Pan,White,Hymenoptera,Crabronidae,3
29/04/2013,6,20,Shrub,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,20,Shrub,Pan,Yellow,Diptera,Syrphidae,1
29/04/2013,6,20,Shrub,Pan,Yellow,Hemiptera,Rhopalidae,1
29/04/2013,6,20,Shrub,Pan,Yellow,Hymenoptera,Chalcididae,2
29/04/2013,6,20,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
29/04/2013,6,20,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
29/04/2013,6,20,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
29/04/2013,6,20,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
29/04/2013,6,20,Open,Pan,Yellow,,,0
29/04/2013,6,21,Open,Pan,Blue,Coleoptera,melyridae,9
29/04/2013,6,21,Open,Pan,Blue,Diptera,Chloropidae,1
29/04/2013,6,21,Open,Pan,Blue,Hymenoptera,Crabronidae,3
29/04/2013,6,21,Open,Pan,Blue,Hymenoptera,Megachilidae,1
29/04/2013,6,21,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
29/04/2013,6,21,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
29/04/2013,6,22,Open,Pan,White,Coleoptera,Glaphyridae,1
29/04/2013,6,22,Open,Pan,White,Coleoptera,melyridae,2
29/04/2013,6,22,Open,Pan,White,Diptera,Bombyliidae,1
29/04/2013,6,22,Open,Pan,White,Hemiptera,Rhopalidae,1
29/04/2013,6,22,Open,Pan,White,Hymenoptera,Formicidae,1
29/04/2013,6,22,Shrub,Pan,White,Coleoptera,melyridae,2
29/04/2013,6,22,Shrub,Pan,White,Hymenoptera,Crabronidae,4
29/04/2013,6,23,Open,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,23,Open,Pan,Yellow,Hemiptera,Rhopalidae,3
29/04/2013,6,23,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
29/04/2013,6,23,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,1
29/04/2013,6,23,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
29/04/2013,6,23,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,6
29/04/2013,6,23,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,2
29/04/2013,6,24,Open,Pan,Blue,Coleoptera,melyridae,3
29/04/2013,6,24,Open,Pan,Blue,Hymenoptera,Chrysididae,1
29/04/2013,6,24,Open,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,24,Shrub,Pan,Blue,Coleoptera,melyridae,3
29/04/2013,6,24,Shrub,Pan,Blue,Hemiptera,Rhopalidae,1
29/04/2013,6,24,Shrub,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,25,Open,Pan,White,Coleoptera,melyridae,5
29/04/2013,6,25,Open,Pan,White,Diptera,Chloropidae,1
29/04/2013,6,25,Open,Pan,White,Hymenoptera,Crabronidae,1
29/04/2013,6,25,Open,Pan,White,Hymenoptera,Megachilidae,2
29/04/2013,6,25,Open,Pan,White,Hymenoptera,mutillidae,1
29/04/2013,6,25,Open,Pan,White,Hymenoptera,Pompilidae,1
29/04/2013,6,25,Shrub,Pan,White,Coleoptera,melyridae,2
29/04/2013,6,25,Shrub,Pan,White,Diptera,Bombyliidae,1
29/04/2013,6,25,Shrub,Pan,White,Hymenoptera,Bethylidae,1
29/04/2013,6,25,Shrub,Pan,White,Hymenoptera,Crabronidae,5
29/04/2013,6,25,Shrub,Pan,White,Hymenoptera,Formicidae,2
29/04/2013,6,25,Shrub,Pan,White,Hymenoptera,Megachilidae,2
29/04/2013,6,26,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
29/04/2013,6,26,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,26,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
29/04/2013,6,26,Shrub,Pan,Yellow,Diptera,Tachinidae,1
29/04/2013,6,26,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
29/04/2013,6,26,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
29/04/2013,6,26,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,2
29/04/2013,6,27,Open,Pan,Blue,Coleoptera,melyridae,4
29/04/2013,6,27,Open,Pan,Blue,Hymenoptera,Chrysididae,1
29/04/2013,6,27,Open,Pan,Blue,Hymenoptera,Crabronidae,1
29/04/2013,6,27,Open,Pan,Blue,Hymenoptera,Megachilidae,2
29/04/2013,6,27,Shrub,Pan,Blue,Coleoptera,Mordellidae,1
29/04/2013,6,27,Shrub,Pan,Blue,Diptera,Bombyliidae,2
29/04/2013,6,27,Shrub,Pan,Blue,Hemiptera,Cicadellidae,1
29/04/2013,6,27,Shrub,Pan,Blue,Hymenoptera,Megachilidae,1
29/04/2013,6,28,Open,Pan,White,Coleoptera,melyridae,10
29/04/2013,6,28,Open,Pan,White,Hemiptera,Rhopalidae,1
29/04/2013,6,28,Open,Pan,White,Hymenoptera,Chrysididae,2
29/04/2013,6,28,Open,Pan,White,Hymenoptera,Pteromalidae,1
29/04/2013,6,28,Shrub,Pan,White,Coleoptera,melyridae,3
29/04/2013,6,28,Shrub,Pan,White,Hymenoptera,Chrysididae,2
29/04/2013,6,28,Shrub,Pan,White,Hymenoptera,Crabronidae,3
29/04/2013,6,28,Shrub,Pan,White,Hymenoptera,Megachilidae,1
29/04/2013,6,28,Shrub,Pan,White,Hymenoptera,mutillidae,1
29/04/2013,6,29,Open,Pan,Yellow,Coleoptera,melyridae,2
29/04/2013,6,29,Open,Pan,Yellow,Diptera,Sarcophagidae,1
29/04/2013,6,29,Open,Pan,Yellow,Diptera,Tachinidae,1
29/04/2013,6,29,Open,Pan,Yellow,Hemiptera,Cicadellidae,4
29/04/2013,6,29,Open,Pan,Yellow,Hemiptera,Rhopalidae,1
29/04/2013,6,29,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
29/04/2013,6,29,Open,Pan,Yellow,Hymenoptera,Pompilidae,2
29/04/2013,6,29,Shrub,Pan,Yellow,Coleoptera,melyridae,1
29/04/2013,6,29,Shrub,Pan,Yellow,Diptera,Tachinidae,2
29/04/2013,6,29,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,3
29/04/2013,6,29,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
29/04/2013,6,30,Open,Pan,Blue,Coleoptera,melyridae,13
29/04/2013,6,30,Open,Pan,Blue,Diptera,Muscidae,1
29/04/2013,6,30,Open,Pan,Blue,Hymenoptera,Crabronidae,2
29/04/2013,6,30,Open,Pan,Blue,Hymenoptera,Megachilidae,2
29/04/2013,6,30,Shrub,Pan,Blue,Diptera,Tachinidae,1
29/04/2013,6,30,Shrub,Pan,Blue,Hemiptera,Cicadellidae,1
29/04/2013,6,30,Shrub,Pan,Blue,Hemiptera,Rhopalidae,1
29/04/2013,6,30,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
30/04/2013,7,1,Open,Pan,Blue,Diptera,Sarcophagidae,2
30/04/2013,7,1,Open,Pan,Blue,Diptera,Tachinidae,4
30/04/2013,7,1,Open,Pan,Blue,Hymenoptera,Chalcididae,1
30/04/2013,7,1,Open,Pan,Blue,Hymenoptera,Halictidae,1
30/04/2013,7,1,Open,Pan,Blue,Hymenoptera,Megachilidae,2
30/04/2013,7,1,Open,Pan,Blue,Hymenoptera,Pompilidae,1
30/04/2013,7,1,Shrub,Pan,Blue,Diptera,Bombyliidae,1
30/04/2013,7,1,Shrub,Pan,Blue,Diptera,Muscidae,2
30/04/2013,7,1,Shrub,Pan,Blue,Diptera,Pipunculidae,1
30/04/2013,7,1,Shrub,Pan,Blue,Diptera,Sarcophagidae,6
30/04/2013,7,1,Shrub,Pan,Blue,Diptera,Tachinidae,15
30/04/2013,7,1,Shrub,Pan,Blue,Hymenoptera,Crabronidae,4
30/04/2013,7,1,Shrub,Pan,Blue,Hymenoptera,Halictidae,2
30/04/2013,7,1,Shrub,Pan,Blue,Orthoptera,Acrididae,1
30/04/2013,7,2,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
30/04/2013,7,2,Open,Pan,Yellow,Diptera,Muscidae,1
30/04/2013,7,2,Open,Pan,Yellow,Diptera,Sarcophagidae,1
30/04/2013,7,2,Open,Pan,Yellow,Diptera,Tachinidae,3
30/04/2013,7,2,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
30/04/2013,7,2,Shrub,Pan,Yellow,Diptera,Bombyliidae,1
30/04/2013,7,2,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
30/04/2013,7,2,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
30/04/2013,7,3,Open,Pan,White,Coleoptera,melyridae,1
30/04/2013,7,3,Open,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,3,Open,Pan,White,Hymenoptera,Andrenidae,2
30/04/2013,7,3,Shrub,Pan,White,Diptera,Sarcophagidae,1
30/04/2013,7,3,Shrub,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,3,Shrub,Pan,White,Hymenoptera,Crabronidae,4
30/04/2013,7,3,Shrub,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,3,Shrub,Pan,White,Hymenoptera,Sphecidae,1
30/04/2013,7,4,Open,Pan,Blue,Diptera,Sarcophagidae,2
30/04/2013,7,4,Open,Pan,Blue,Diptera,Tachinidae,3
30/04/2013,7,4,Shrub,Pan,Blue,Diptera,Sarcophagidae,4
30/04/2013,7,4,Shrub,Pan,Blue,Diptera,Tabanidae,2
30/04/2013,7,4,Shrub,Pan,Blue,Diptera,Tachinidae,6
30/04/2013,7,4,Shrub,Pan,Blue,Hymenoptera,Chalcididae,1
30/04/2013,7,4,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
30/04/2013,7,4,Shrub,Pan,Blue,Hymenoptera,Formicidae,1
30/04/2013,7,5,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
30/04/2013,7,5,Open,Pan,Yellow,Hymenoptera ,Chrysididae,1
30/04/2013,7,5,Shrub,Pan,Yellow,Hymenoptera,Chalcididae,1
30/04/2013,7,5,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
30/04/2013,7,5,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
30/04/2013,7,5,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,2
30/04/2013,7,6,Open,Pan,White,Diptera,Bombyliidae,1
30/04/2013,7,6,Open,Pan,White,Diptera,Sarcophagidae,1
30/04/2013,7,6,Open,Pan,White,Hymenoptera,Crabronidae,4
30/04/2013,7,6,Open,Pan,White,Hymenoptera,Formicidae,1
30/04/2013,7,6,Open,Pan,White,Hymenoptera,Megachilidae,1
30/04/2013,7,6,Open,Pan,White,Hymenoptera,mutillidae,1
30/04/2013,7,6,Shrub,Pan,White,Diptera,Tachinidae,2
30/04/2013,7,7,Open,Pan,Blue,Diptera,Syrphidae,1
30/04/2013,7,7,Open,Pan,Blue,Diptera,Tachinidae,1
30/04/2013,7,7,Open,Pan,Blue,Hymenoptera ,Vespidae,1
30/04/2013,7,7,Shrub,Pan,Blue,Diptera,Sarcophagidae,3
30/04/2013,7,7,Shrub,Pan,Blue,Diptera,Tachinidae,5
30/04/2013,7,7,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
30/04/2013,7,7,Shrub,Pan,Blue,Hymenoptera,Formicidae,3
30/04/2013,7,8,Open,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,8,Open,Pan,Yellow,Hemiptera,Rhopalidae,1
30/04/2013,7,8,Open,Pan,Yellow,Hymenoptera,Crabronidae,4
30/04/2013,7,8,Shrub,Pan,Yellow,Diptera,Sarcophagidae,2
30/04/2013,7,8,Shrub,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,8,Shrub,Pan,Yellow,Hemiptera,Cicadellidae,2
30/04/2013,7,8,Shrub,Pan,Yellow,Hymenoptera,Formicidae,2
30/04/2013,7,8,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
30/04/2013,7,9,Open,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,9,Open,Pan,White,Coleoptera,melyridae,1
30/04/2013,7,9,Open,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,9,Open,Pan,White,Hymenoptera,Andrenidae,2
30/04/2013,7,9,Shrub,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,10,Open,Pan,Blue,Hymenoptera,Megachilidae,1
30/04/2013,7,10,Shrub,Pan,Blue,Diptera,Muscidae,1
30/04/2013,7,10,Shrub,Pan,Blue,Diptera,Tachinidae,1
30/04/2013,7,10,Shrub,Pan,Blue,Hemiptera,Cicadellidae,1
30/04/2013,7,10,Shrub,Pan,Blue,Hymenoptera,Crabronidae,2
30/04/2013,7,11,Open,Pan,Yellow,Diptera,Apioceridae,1
30/04/2013,7,11,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
30/04/2013,7,11,Shrub,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,11,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
30/04/2013,7,12,Open,Pan,White,Coleoptera,melyridae,2
30/04/2013,7,12,Open,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,12,Open,Pan,White,Hymenoptera,Crabronidae,2
30/04/2013,7,12,Shrub,Pan,White,Hemiptera,Geocoridae,1
30/04/2013,7,12,Shrub,Pan,White,Hymenoptera,Andrenidae,1
30/04/2013,7,12,Shrub,Pan,White,Hymenoptera,Crabronidae,2
30/04/2013,7,12,Shrub,Pan,White,Hymenoptera,Halictidae,1
30/04/2013,7,12,Shrub,Pan,White,Hymenoptera,Megachilidae,1
30/04/2013,7,12,Shrub,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,13,Shrub,Pan,Blue,,,0
30/04/2013,7,13,Open,Pan,Blue,,,0
30/04/2013,7,14,Open,Pan,Yellow,Coleoptera,Glaphyridae,3
30/04/2013,7,14,Open,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,14,Open,Pan,Yellow,Hymenoptera,Crabronidae,3
30/04/2013,7,14,Open,Pan,Yellow,Hymenoptera,Halictidae,1
30/04/2013,7,14,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
30/04/2013,7,14,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
30/04/2013,7,14,Shrub,Pan,Yellow,Diptera,Tachinidae,2
30/04/2013,7,14,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,2
30/04/2013,7,14,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
30/04/2013,7,14,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
30/04/2013,7,15,Open,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,15,Open,Pan,White,Hymenoptera,Andrenidae,1
30/04/2013,7,15,Open,Pan,White,Hymenoptera,Crabronidae,3
30/04/2013,7,15,Open,Pan,White,Hymenoptera,Formicidae,1
30/04/2013,7,15,Open,Pan,White,Hymenoptera,Halictidae,2
30/04/2013,7,15,Shrub,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,15,Shrub,Pan,White,Diptera,Tachinidae,2
30/04/2013,7,15,Shrub,Pan,White,Hymenoptera,Chrysididae,1
30/04/2013,7,15,Shrub,Pan,White,Hymenoptera,Crabronidae,4
30/04/2013,7,16,Open,Pan,Blue,Coleoptera,melyridae,3
30/04/2013,7,16,Shrub,Pan,Blue,Coleoptera,Meloidae,1
30/04/2013,7,16,Shrub,Pan,Blue,Diptera,Tachinidae,3
30/04/2013,7,16,Shrub,Pan,Blue,Hymenoptera,Apidae,1
30/04/2013,7,16,Shrub,Pan,Blue,Hymenoptera,Crabronidae,5
30/04/2013,7,16,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
30/04/2013,7,16,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
30/04/2013,7,16,Shrub,Pan,Blue,Hymenoptera,Pompilidae,2
30/04/2013,7,17,Open,Pan,Yellow,Coleoptera,Mordellidae,1
30/04/2013,7,17,Open,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,17,Open,Pan,Yellow,Hymenoptera,Andrenidae,1
30/04/2013,7,17,Shrub,Pan,Yellow,Diptera,Tachinidae,1
30/04/2013,7,17,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,5
30/04/2013,7,18,Open,Pan,White,Coleoptera,Glaphyridae,1
30/04/2013,7,18,Open,Pan,White,Coleoptera,melyridae,1
30/04/2013,7,18,Open,Pan,White,Hymenoptera,Andrenidae,1
30/04/2013,7,18,Open,Pan,White,Hymenoptera,Crabronidae,1
30/04/2013,7,18,Shrub,Pan,White,Diptera,Muscidae,2
30/04/2013,7,18,Shrub,Pan,White,Diptera,Tachinidae,1
30/04/2013,7,18,Shrub,Pan,White,Hymenoptera,Bradynobaenidae,1
30/04/2013,7,18,Shrub,Pan,White,Hymenoptera,Chrysididae,1
30/04/2013,7,18,Shrub,Pan,White,Hymenoptera,Crabronidae,3
30/04/2013,7,18,Shrub,Pan,White,Hymenoptera,Pompilidae,1
30/04/2013,7,19,Open,Pan,Blue,Coleoptera,melyridae,1
30/04/2013,7,19,Open,Pan,Blue,Diptera,Tachinidae,1
30/04/2013,7,19,Open,Pan,Blue,Hymenoptera,Andrenidae,1
30/04/2013,7,19,Open,Pan,Blue,Hymenoptera,Crabronidae,3
30/04/2013,7,19,Open,Pan,Blue,Hymenoptera,Halictidae,1
30/04/2013,7,19,Open,Pan,Blue,Hymenoptera,Pompilidae,1
30/04/2013,7,19,Shrub,Pan,Blue,Coleoptera,melyridae,1
30/04/2013,7,19,Shrub,Pan,Blue,Diptera,Tachinidae,2
30/04/2013,7,19,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
30/04/2013,7,19,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
30/04/2013,7,19,Shrub,Pan,Blue,Hymenoptera,Halictidae,3
30/04/2013,7,19,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
30/04/2013,7,20,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
30/04/2013,7,20,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
30/04/2013,7,20,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
